Date,Position,AUD 1 Day Lag,Australian Dollar Spot,Australia Sell 5Y & Buy 10Y Bo,Australia Sell 2Y & Buy 5Y Bon,AUS/US 10YR,Australia-U.S. 2y Yield Spread,STXE 600 Û Pr,MSCI EM,MARKIT ITRX AUSTRALIA 06/21,S&P 500 INDEX,HANG SENG CHINA ENT INDX,S&P/ASX 200 INDEX,Generic 1st 'HG' Future,Generic 1st 'GC' Future,China Domestic Steel Rebar 25,Iron Ore delivered to Qingdao,Generic 1st 'XW' Future,DOLLAR INDEX SPOT,Citi Terms of Trade Index - Au,Bloomberg JPMorgan Asia Dollar,AUD-USD RR 25D 3M,CBOE SPX VOLATILITY INDX
12/23/2014,Long,0.811,0.8105,47.6,9.95,56.9355,1.5262,344.06,951.95,93.688,2082.17,11677.74,5380.922,290.2,1177.9,2772,66.84,63.25,90.064,10.5,112.36,-2.095,14.8
12/24/2014,Long,0.8119,0.811,48,8.25,61.183,1.5374,343.89,951.19,93.688,2081.88,11558.02,5394.5,287.45,1173.5,2763,66.94,63.25,89.967,10.33,112.41,-2.105,14.37
12/25/2014,Long,0.8121,0.8119,45.3,4.7,61.183,1.5357,343.89,950.61,93.688,2081.88,11558.02,5394.5,287.45,1173.5,2758,66.94,63.25,89.835,10.33,112.61,-2.0925,14.37
12/26/2014,Long,0.8132,0.8121,45.3,4.7,62.5131,1.5359,343.89,952.53,93.688,2088.77,11558.02,5394.5,283.55,1195.3,2756,67.34,62.9,90.03,10.54,112.39,-2.1075,14.5
12/29/2014,Long,0.8183,0.8132,47.1,9.55,64.4146,1.547,344.27,958.7,93.688,2090.57,12019.75,5473.78,283.8,1181.7,2763,68.71,62.3,90.19,11.16,112.45,-2.07,15.06
12/30/2014,Short,0.8175,0.8183,46.2,6.25,56.9653,1.5154,341.02,954.58,93.688,2080.35,11844.1,5416.626,285.4,1200.4,2764,71.15,62.35,89.991,11.79,112.64,-2.065,15.92
12/31/2014,Long,0.8183,0.8175,47,5.95,56.8297,1.5055,342.54,956.31,93.688,2058.9,11984.69,5411.018,282.55,1184.1,2774,71.26,62.3,90.269,11.31,112.8,-2.03,19.2
01/01/15,Short,0.8089,0.8183,53.8,7.7,63.8797,1.513,342.54,956.28,93.688,2058.9,11984.69,5411.018,282.55,1184.1,2774,71.26,62.3,90.276,11.31,112.78,-2.025,19.2
01/02/15,Short,0.8083,0.8089,55,8.4,75.9221,1.5486,341.33,953.72,93.688,2058.2,12245.35,5435.931,281.75,1186.2,2774,71.26,61.3,91.08,10.79,112.28,-2.0725,17.79
01/05/15,Long,0.8084,0.8083,48.1,4.9,72.704,1.5272,333.99,940.69,96.275,2020.58,12206.71,5450.327,276.6,1204,2764,70.87,61.25,91.378,9.81,112.11,-2.1125,19.92
01/06/15,Short,0.8079,0.8084,44.7,4.9,77.1586,1.5603,331.61,934.73,102.165,2002.61,11990.79,5364.8,276.7,1219.4,2753,71.49,61.45,91.499,10.42,112.31,-2.025,21.12
01/07/15,Long,0.8123,0.8079,46.6,5.1,71.355,1.5374,333.2,941.18,100.879,2025.9,11991.02,5353.611,275.85,1210.7,2760,70.96,60.6,91.89,9.74,112.33,-2.04,19.31
01/08/15,Long,0.8204,0.8123,46.2,4.85,71.3866,1.5907,342.35,958.83,99.877,2062.14,12023.75,5381.45,276.95,1208.5,2745,71.36,60.6,92.368,9.57,112.48,-1.905,17.01
01/09/15,Short,0.8157,0.8204,46.3,4.4,77.7304,1.6308,337.93,961.37,99.413,2044.81,12081.24,5465.571,275.45,1216.1,2728,71.18,60.4,91.935,9.23,112.87,-1.75,17.55
01/12/15,Long,0.8166,0.8157,42.8,2.85,78.5295,1.6401,339.87,955.53,101.757,2028.26,12016.66,5422.7,272.55,1232.8,2701,70.3,60.05,91.983,8.44,112.87,-1.7875,19.6
1/13/2015,Short,0.815,0.8166,42.5,2.55,71.1262,1.6042,344.77,959.89,102.917,2023.03,12063.02,5404.688,264.4,1234.4,2689,68.74,60.3,92.31,8.4,113.01,-1.8,20.56
1/14/2015,Long,0.8217,0.815,40.9,0.1,71.3968,1.6352,339.67,955.73,103.582,2011.27,12008.37,5353.596,250.55,1234.5,2674,68.3,60.05,92.161,8.2,112.95,-1.9525,21.48
1/15/2015,Long,0.8223,0.8217,37.7,0.9,95.8886,1.7958,348.45,959.97,102.293,1992.67,12190.52,5331.366,255.8,1264.8,2657,68.63,60.3,92.352,8.31,113.16,-1.925,22.39
1/16/2015,Short,0.8211,0.8223,40.6,0.6,72.2454,1.6412,352.4,957.46,103.541,2019.42,12076.74,5299.237,261.7,1276.9,2648,68.61,60.55,92.52,8.1,113.17,-2.11,20.95
1/19/2015,Short,0.8172,0.8211,43.1,3.9,79.5955,1.6755,353.18,952.51,103.468,2019.42,11475.85,5309.137,261.7,1276.9,2633,68.09,60.85,92.52,8.28,113.06,-2.15,20.95
1/20/2015,Short,0.8085,0.8172,42,3.25,87.8728,1.6891,355.96,957.28,101.92,2022.55,11741.78,5307.667,259.4,1294.2,2618,68.16,61.35,93.046,7.93,112.77,-2.145,19.89
1/21/2015,Short,0.8026,0.8085,44.3,3.75,72.6502,1.6356,358.12,976.07,100.253,2032.12,12021.32,5393.38,261.25,1293.7,2608,67.81,62.3,92.904,7.95,112.96,-2.25,18.85
1/22/2015,Short,0.7912,0.8026,43.8,4.15,73.9689,1.5884,364.05,983.53,98.366,2063.15,12047.27,5419.939,257.85,1300.7,2596,66.79,62.5,94.077,7.75,112.96,-2.375,16.4
1/23/2015,Long,0.7925,0.7912,44.3,5.25,83.7429,1.6308,370.37,990.89,95.689,2051.82,12260.06,5501.82,250.15,1292.6,2579,66.42,62.3,94.762,6.76,112.9,-2.5625,16.66
1/26/2015,Long,0.7937,0.7925,41.7,4.45,72.0933,1.5518,372.39,988.71,97.249,2057.09,12228.16,5501.82,254.3,1279.4,2563,63.54,61.9,94.802,5.91,112.84,-2.555,15.52
1/27/2015,Short,0.7889,0.7937,41.5,4.45,74.1648,1.5798,368.7,989.83,95.766,2029.55,12030.38,5547.225,246.25,1291.7,2554,63.5,62,94.022,6.38,112.94,-2.44,17.22
1/28/2015,Short,0.7762,0.7889,41.5,3.45,88.2523,1.6876,369.08,984.65,96.186,2002.16,11963.64,5552.782,247.95,1285.9,2542,63.09,62.75,94.467,6.63,112.66,-2.43,20.44
1/29/2015,Short,0.7762,0.7762,44.4,4.25,73.3327,1.4717,368.76,973.19,97.671,2021.25,11736.09,5569.485,245.15,1254.6,2538,63.27,62.75,94.782,6.05,112.22,-2.565,18.76
1/30/2015,Long,0.7803,0.7762,41.2,4.5,80.2535,1.5155,367.05,961.61,96.602,1994.99,11720.1,5588.321,249.45,1278.5,2533,62.21,63.1,94.804,5.48,111.92,-2.755,20.97
02/02/15,Short,0.7793,0.7803,37.6,2.75,78.1075,1.5297,367.28,963.8,98.792,2020.85,11578.3,5625.34,249,1276.2,2525,62.45,64.5,94.504,5.36,112.35,-2.7625,19.43
02/03/15,Short,0.7753,0.7793,43.7,2.9,49.0241,1.3233,370.28,976.5,96.041,2050.03,11768.58,5707.366,258.15,1259.7,2523,63.18,66.85,93.6,6.11,112.51,-2.7025,17.33
02/04/15,Long,0.7798,0.7753,44,3.55,71.4484,1.4648,372.1,980.82,94.292,2041.51,11767.49,5777.342,259.1,1263.8,2521,62.58,66.8,93.986,6.2,112.51,-2.58,18.33
02/05/15,Short,0.7796,0.7798,43.7,3.05,58.134,1.3874,372.51,982.21,94.625,2062.52,11789.19,5810.977,259.5,1262,2516,61.64,67.1,93.569,5.87,112.69,-2.53,16.85
02/06/15,Long,0.7802,0.7796,44.2,4.05,49.5568,1.2987,373.31,978.57,92.916,2055.47,11697.32,5820.171,258.55,1233.9,2513,62.49,67.45,94.698,5.89,112.32,-2.265,17.29
02/09/15,Short,0.7771,0.7802,49.2,6.75,57.0227,1.3238,370.55,972.83,94.843,2046.74,11647.42,5814.926,258.05,1240.8,2513,61.2,68.6,94.449,5.8,112.37,-2.245,18.55
02/10/15,Short,0.7718,0.7771,52,7.75,55.6081,1.3203,372.94,966.83,94.652,2068.59,11695.26,5800.566,255.15,1231.6,2512,62.38,69.1,94.758,6.12,112.32,-2.185,17.23
02/11/15,Long,0.7735,0.7718,52.4,7.9,57.0636,1.3053,372.04,961.21,94.477,2068.53,11651.01,5769.083,254.1,1219,2509,62.18,69.6,94.985,6.53,112,-2.265,16.96
02/12/15,Long,0.7762,0.7735,52.9,8.7,55.0337,1.2548,374.83,971.19,93.904,2088.48,11783.61,5743.572,260.2,1220.1,2509,62.27,70.25,94.094,6.3,112.18,-2.2775,15.34
2/13/2015,Long,0.7773,0.7762,52.7,8.15,45.0884,1.2259,377.07,986.65,91.58,2096.99,11922.56,5877.467,260.5,1226.5,2509,63.19,69.6,94.201,6.75,112.34,-2.24,14.69
2/16/2015,Long,0.7819,0.7773,55.4,9.5,50.1883,1.2422,376.55,984.09,89.605,2096.99,11934.57,5888.662,260.5,1226.5,2509,65.28,70.5,94.201,6.78,112.32,-2.1175,14.69
2/17/2015,Short,0.7811,0.7819,56.9,8.3,39.1399,1.2157,377.02,983.12,91.788,2100.34,11998.51,5858.211,258.15,1208.1,2509,63.02,70.55,94.061,6.29,111.98,-2.0825,15.8
2/18/2015,Short,0.7792,0.7811,56.3,9.7,52.1701,1.304,380.37,985.01,90.555,2099.68,12066.1,5915.684,261.45,1199.7,2509,63.44,70.65,94.198,6.32,111.94,-2.035,15.45
2/19/2015,Long,0.7842,0.7792,58.7,9.95,43.2042,1.2336,381.41,985.07,89.083,2097.45,12066.1,5904.229,262,1207.1,2509,63.44,70.25,94.404,5.86,111.82,-1.995,15.29
2/20/2015,Short,0.7802,0.7842,57.8,9.6,45.9098,1.2399,382.27,984.42,88.973,2110.3,12066.1,5881.537,259.45,1204.4,2509,63.44,70.8,94.253,5.91,111.7,-2.0175,14.3
2/23/2015,Long,0.7831,0.7802,54.6,9.45,52.4836,1.2823,385.08,983.47,86.931,2109.66,12041.49,5907.98,259.25,1200.3,2509,63.44,70.85,94.569,5.73,111.86,-2.0225,14.56
2/24/2015,Long,0.7887,0.7831,53.6,8.95,56.5723,1.3231,387.25,987.89,86.917,2115.48,12046.2,5926.989,264.8,1196.9,2509,64.01,71.05,94.493,5.9,112.02,-1.95,13.69
2/25/2015,Short,0.78,0.7887,48.6,8,53.0738,1.2649,386.76,992.8,85.375,2113.86,12064.8,5944.905,266.35,1201,2509,62.94,69.9,94.213,5.6,112.21,-1.7625,13.84
2/26/2015,Long,0.7808,0.78,54.4,8.75,38.9962,1.1599,390.69,993.82,84.875,2110.74,12227.75,5908.492,271.4,1210.1,2510,62.37,71.1,95.292,5.92,112.14,-1.84,13.91
2/27/2015,Short,0.7766,0.7808,55.1,9.05,46.6491,1.1741,392.21,990.28,83.637,2104.5,12185.85,5928.767,271.6,1213.1,2510,62.56,71.05,95.293,6.13,111.98,-1.955,13.34
03/02/15,Long,0.7817,0.7766,56.7,8.2,41.2742,1.1491,391.29,988.26,82.583,2117.39,12213.75,5958.882,271.1,1208.2,2512,62.83,70.55,95.462,5.85,111.9,-2.1075,13.04
03/03/15,Short,0.7817,0.7817,60.1,8.05,42.9833,1.1925,387.68,986.2,82.561,2107.78,11945.25,5933.9,267.35,1204.4,2509,62.24,67.3,95.383,5.6,112.08,-1.985,13.86
03/04/15,Short,0.7782,0.7817,57.7,9.15,51.8067,1.2579,390.61,976.27,83.375,2098.53,11738.67,5901.593,267.7,1200.9,2502,61.94,67.05,95.965,5.34,111.78,-1.9325,14.23
03/05/15,Short,0.7716,0.7782,59.1,9.7,50.9301,1.2853,393.78,974.57,81.979,2101.04,11597.77,5904.162,267.2,1196.2,2493,59.73,67,96.378,5.08,111.8,-1.96,14.04
03/06/15,Short,0.7702,0.7716,59.5,10.25,39.4866,1.1913,394.18,971.23,81.304,2071.26,11606.93,5898.861,262.9,1164.3,2483,59.49,65.5,97.615,3.94,111.41,-1.9125,15.2
03/09/15,Short,0.7626,0.7702,60.9,12.9,54.8031,1.2691,393.19,959.22,83.096,2079.43,11675.92,5821.35,268.7,1166.5,2477,58.58,65.25,97.588,3.82,111.44,-1.965,15.06
03/10/15,Short,0.7596,0.7626,57.3,12.6,54.6559,1.2538,389.66,943.73,84.417,2044.16,11507.63,5824.191,263.5,1160.1,2472,58.15,65,98.618,3.57,110.98,-2.0775,16.69
03/11/15,Long,0.7708,0.7596,58,10.55,48.0189,1.1873,395.48,943.03,85.335,2040.24,11417.34,5793.196,262.25,1150.6,2473,57.61,65.5,99.795,3.62,111.01,-2.1675,16.87
03/12/15,Short,0.7637,0.7708,54.5,10.65,39.8865,1.1614,395.36,948.52,84.33,2065.95,11565.8,5850.169,267.45,1151.9,2489,57.97,65.25,99.435,3.88,111.26,-2,15.42
3/13/2015,Long,0.764,0.7637,54.3,10.45,43.6299,1.221,396.61,939.56,83.5,2053.4,11712.23,5814.543,267.85,1152.4,2520,57.66,64.95,100.33,3.7,110.81,-2.0225,16
3/16/2015,Short,0.7617,0.764,51.7,8.65,40.7535,1.1806,400.18,940.57,87.433,2081.19,11813.78,5797.658,267.75,1153.2,2520,58.9,64.45,99.604,3.78,111.01,-2.05,15.61
3/17/2015,Long,0.7774,0.7617,49,8.75,42.2091,1.1872,397.33,949.06,84.613,2074.28,11837.78,5842.121,264.15,1148.2,2544,56.95,64.7,99.585,3.54,111.17,-2.015,15.66
3/18/2015,Short,0.7649,0.7774,47.6,7.55,53.4308,1.2985,398.65,956.73,84.625,2099.5,11981.97,5842.347,258.7,1151.3,2557,55.48,64.65,98.55,2.77,111.83,-2.055,13.97
3/19/2015,Long,0.7775,0.7649,46.8,7.6,37.9711,1.1768,400.83,964.97,81.451,2089.27,12122.2,5950.813,267.45,1169,2569,55,64.35,99.26,2.91,111.72,-2.0775,14.07
3/20/2015,Long,0.788,0.7775,50.5,8.65,45.3489,1.1863,404.01,969.53,92.75,2108.1,12156.4,5975.491,277.5,1184.6,2569,54.66,64.05,97.909,2.69,112.06,-2.05,13.02
3/23/2015,Short,0.7877,0.788,49.4,8.45,47.5718,1.2122,401.24,975.38,91.667,2104.42,12177.82,5956.137,280.8,1187.7,2619,54.81,62.4,97.033,2.78,112.3,-2.02,13.41
3/24/2015,Short,0.7845,0.7877,46.6,7.6,49.8657,1.2218,402.49,978.25,91.138,2091.5,12005.02,5969.083,281.5,1191.4,2540,55.86,62.75,97.193,3.13,112.23,-1.96,13.62
3/25/2015,Short,0.7828,0.7845,49.4,6.3,39.7757,1.1519,397.95,976.15,91.572,2061.05,11968.91,5973.315,280.5,1197,2686,55.81,63.25,96.979,2.4,112.23,-1.9625,15.44
3/26/2015,Short,0.7752,0.7828,50.5,5.95,33.6835,1.147,394.54,962.46,93.317,2056.15,11919.69,5879.058,282.15,1204.8,2674,55.36,63.35,97.436,2.22,112.03,-2.1125,15.8
3/27/2015,Short,0.7654,0.7752,51.7,6.55,44.5786,1.2038,395.54,958.11,91.917,2061.02,11898.09,5919.936,277.5,1199.8,2658,53.14,63.3,97.291,2.08,112.09,-2.1375,15.07
3/30/2015,Short,0.7607,0.7654,52.9,6.2,41.3242,1.1716,399.84,968.91,90.724,2086.24,12306.56,5846.09,278.15,1184.8,2645,52.69,57.2,97.975,1.93,111.95,-2.17,14.51
3/31/2015,Short,0.76,0.7607,49.7,5.2,39.6118,1.1751,397.3,974.57,90.632,2067.89,12346.09,5891.505,274,1183.1,2640,51.35,56.8,98.357,1.1,112.09,-2.1625,15.29
04/01/15,Short,0.7592,0.76,45.4,13.05,47.6982,1.1835,398.52,982.93,90.201,2059.69,12537.28,5860.753,274.85,1208.1,2634,49.53,56,98.185,-0.23,112.45,-2.1775,15.11
04/02/15,Long,0.7633,0.7592,45,13.7,38.7527,1.1391,397.8,992.86,89.983,2066.96,12663.12,5898.582,273.4,1200.9,2630,47.08,55.6,97.436,-0.34,112.64,-2.185,14.67
04/03/15,Short,0.7592,0.7633,43,11.4,45.6061,1.1951,397.8,994.32,89.983,2066.96,12663.12,5898.582,273.4,1200.9,2612,47.08,55.6,96.545,-0.34,113.28,-2.185,14.67
04/06/15,Long,0.7633,0.7592,43,11.35,39.9805,1.1755,397.8,1005.86,89.983,2080.62,12663.12,5898.582,271.7,1218.6,2612,47.08,55.6,96.777,-0.64,113.27,-2.085,14.74
04/07/15,Long,0.7684,0.7633,42.9,14.2,46.4995,1.2344,404.34,1006.26,88.226,2076.33,12663.12,5925.966,276.3,1210.6,2585,48.06,55,97.83,-0.48,112.58,-1.9775,14.78
04/08/15,Long,0.7692,0.7684,42.6,13.85,42.3054,1.2064,404.66,1021.05,86.724,2081.9,13396.59,5960.731,273.15,1203.1,2572,48.05,54.8,97.94,-0.28,112.63,-1.955,13.98
04/09/15,Short,0.7682,0.7692,44.3,13.9,38.8408,1.1914,409.15,1028.63,86.173,2091.18,13748.37,5932.217,272.9,1193.6,2548,48.34,55.3,99.155,-0.99,112.42,-1.915,13.09
04/10/15,Short,0.7589,0.7682,44.2,12.85,41.8933,1.2137,412.93,1034.59,85.287,2102.06,13987.53,5968.366,273.4,1204.6,2529,47.53,54.65,99.338,-1.11,112.42,-1.85,12.58
4/13/2015,Long,0.7626,0.7589,45.7,12.95,41.4027,1.2012,413.63,1041.46,85.11,2092.43,14590.45,5960.271,271.9,1199.3,2527,48.82,55,99.49,-0.44,112.06,-2.005,13.94
4/14/2015,Long,0.7682,0.7626,45.3,13,40.7798,1.1867,411.7,1036.77,86.397,2095.84,14264.81,5946.552,270,1192.8,2531,50.78,55.4,98.733,-0.04,112.41,-1.9225,13.67
4/15/2015,Long,0.7803,0.7682,45.2,12.45,39.3762,1.1833,414.06,1036.87,86.585,2106.63,14471.82,5908.418,271.25,1201.5,2533,50.33,55.7,98.319,-0.4,112.51,-1.8775,12.84
4/16/2015,Short,0.7782,0.7803,43,11.05,47.8052,1.3181,410.93,1052.25,86.583,2104.99,14720.13,5947.473,277.4,1198,2531,49.78,56.8,97.415,0.22,112.89,-1.8025,12.6
4/17/2015,Short,0.7725,0.7782,41.9,10.15,48.6978,1.2972,403.69,1042.68,87.668,2081.18,14536.67,5877.87,277.4,1202.9,2526,50.93,57.9,97.52,0.5,112.89,-1.7075,13.89
4/20/2015,Short,0.7711,0.7725,42.1,10.65,50.6668,1.323,406.87,1033.77,88.335,2100.4,14111.34,5833.118,273.25,1193.5,2518,51.57,57.4,97.941,-0.4,112.62,-1.6825,13.3
4/21/2015,Long,0.7755,0.7711,42.7,10.55,48.3022,1.3166,409.12,1042.21,87.894,2097.29,14531.28,5872.343,270.2,1202.9,2511,51.04,58.3,98.004,-0.09,112.71,-1.785,13.25
4/22/2015,Long,0.7778,0.7755,41.5,10.05,45.8492,1.3496,408.99,1047.61,88.332,2107.96,14669.73,5837.493,266.55,1186.9,2504,54.04,58.3,97.932,0.6,112.81,-1.77,12.71
4/23/2015,Long,0.7824,0.7778,45.6,11.35,56.3571,1.3991,407.18,1053.91,87.458,2112.93,14478.2,5844.772,269.4,1194.4,2500,54.82,58.4,97.278,0.25,112.85,-1.805,12.48
4/24/2015,Long,0.7858,0.7824,45.6,11.7,62.5142,1.4304,408.42,1060.5,87.324,2117.69,14488.99,5933.291,274.8,1175.2,2502,57.81,58.55,96.922,2.01,113,-1.7425,12.29
4/27/2015,Long,0.8022,0.7858,47.3,11.15,58.0926,1.3744,412.42,1065.62,86.926,2108.92,14741.2,5982.694,277,1203.3,2514,59.09,61.65,96.765,2.63,113.21,-1.73,13.12
4/28/2015,Short,0.8008,0.8022,46.7,11.6,55.3857,1.3875,406.28,1067.01,87.235,2114.76,14714.79,5948.543,278,1214,2520,59.88,61.95,96.092,2.05,113.38,-1.5925,12.41
4/29/2015,Short,0.7905,0.8008,49.3,12.45,55.4498,1.3975,397.3,1059.51,87.707,2106.85,14603.04,5838.583,279.5,1210,2524,57.13,61.9,95.209,1.58,113.22,-1.765,13.39
4/30/2015,Short,0.7851,0.7905,53.1,14.25,61.4572,1.3838,395.79,1047.78,88.323,2085.51,14431.11,5789.983,288.65,1182.4,2525,56.18,62.05,94.6,2,112.96,-1.8925,14.55
05/01/15,Short,0.7838,0.7851,56.3,17.15,56.6475,1.3283,394.66,1045.99,87.79,2108.29,14431.11,5814.4,293.15,1174.5,2525,56.18,62.2,95.297,1.93,112.68,-1.985,12.7
05/04/15,Long,0.7942,0.7838,57.6,18.05,54.5532,1.3124,396.82,1048.2,87.543,2114.49,14459.15,5827.538,292.4,1186.8,2530,57.55,62.2,95.48,3,112.65,-2.04,12.85
05/05/15,Long,0.7969,0.7942,57,19.9,60.794,1.3797,391.01,1047.93,87.292,2089.46,14077.62,5826.52,294,1193.2,2527,58.7,62.5,95.076,3.42,112.75,-1.88,14.31
05/06/15,Short,0.7907,0.7969,59.1,23,68.1129,1.4459,388.68,1040.44,88.137,2080.15,13997.35,5692.16,293.25,1190.3,2526,60.89,62.3,94.087,3.73,112.9,-1.83,15.15
05/07/15,Long,0.7932,0.7907,63.1,24.4,80.8995,1.4602,388.98,1024.91,89.334,2088,13768.47,5645.69,292.6,1182.2,2512,60.36,61.85,94.635,2.99,112.36,-1.825,15.13
05/08/15,Short,0.7891,0.7932,57.4,20.1,69.272,1.4676,400.16,1034.94,88.167,2116.1,14049.66,5634.557,293.1,1188.9,2499,61.4,61.85,94.794,3.47,112.62,-1.845,12.86
05/11/15,Long,0.7976,0.7891,57.7,20,57.3002,1.435,401.34,1036.02,86.669,2105.33,14182.98,5625.236,291.75,1183,2492,63.02,61.6,95.011,3.67,112.18,-1.77,13.85
05/12/15,Long,0.8113,0.7976,62.8,23.95,79.3566,1.5524,396.09,1029.03,88.375,2099.12,13973,5674.736,295.05,1192.4,2487,62.88,61.4,94.534,3.56,112.29,-1.745,13.86
5/13/2015,Short,0.8081,0.8113,58.9,25.5,66.0861,1.5071,395.46,1033.88,87.915,2098.48,13859.55,5715.148,295,1218.2,2484,62.58,61.4,93.617,3.91,112.54,-1.64,13.76
5/14/2015,Short,0.8034,0.8081,63.1,26.95,76.4889,1.5249,397.99,1035.8,88.66,2121.1,13775.95,5696.569,294.6,1225.2,2473,62.3,61.5,93.457,3.32,112.81,-1.51,12.74
5/15/2015,Short,0.7991,0.8034,60.4,25.8,75.2056,1.4692,396.45,1043.4,87.041,2122.73,14009.76,5735.495,294.9,1225.3,2467,61.31,61.3,93.135,3.54,112.88,-1.565,12.38
5/18/2015,Short,0.7915,0.7991,58.5,24.3,63.4524,1.433,398.09,1040.95,87.428,2129.2,13926.28,5659.166,293,1227.6,2458,60.65,60.65,94.221,3.21,112.59,-1.565,12.73
5/19/2015,Short,0.7875,0.7915,62,25.9,65.7169,1.4235,404.78,1040.89,87.465,2127.83,14191.5,5615.497,286.15,1206.7,2446,58.53,60.15,95.267,2.87,112.36,-1.63,12.85
5/20/2015,Long,0.7896,0.7875,63.5,26.5,72.0853,1.4567,406.42,1036.1,87.958,2125.85,14235.9,5610.301,285.15,1208.7,2435,57.12,60.15,95.448,2.04,112.41,-1.61,12.88
5/21/2015,Short,0.7823,0.7896,65,26,75.1975,1.4358,407.87,1032.7,88.467,2130.82,14132.16,5662.271,287.1,1204.1,2425,57.91,60.3,95.255,1.76,112.55,-1.595,12.11
5/22/2015,Long,0.7824,0.7823,63.3,25.75,70.756,1.3898,407.74,1037.62,88.153,2126.06,14433.36,5664.743,283.35,1204,2419,59.96,60,96.014,1.67,112.56,-1.6325,12.13
5/25/2015,Short,0.7735,0.7824,63,25.65,70.156,1.388,406.56,1035.33,88.539,2126.06,14433.36,5721.476,283.35,1204,2408,61.18,60,96.014,1.67,112.35,-1.635,12.13
5/26/2015,Short,0.7729,0.7735,62.6,25.6,77.7796,1.4002,403.61,1026.45,89.125,2104.2,14801.94,5773.383,285.35,1186.9,2407,62.78,60.05,97.299,1.75,111.94,-1.6375,14.06
5/27/2015,Short,0.7649,0.7729,58.6,22.95,71.0794,1.3472,408.88,1019.09,89.675,2123.48,14701.88,5725.253,281.6,1185.6,2408,63.1,60.1,97.371,2.54,111.94,-1.65,13.27
5/28/2015,Short,0.7645,0.7649,60.3,21.35,64.2047,1.3091,406.83,1009.52,89.458,2120.79,14183,5713.086,276.75,1188.1,2400,62.33,60.1,96.965,2.38,112.03,-1.66,13.31
5/29/2015,Short,0.7606,0.7645,61.6,21,60.8302,1.2742,399.87,1004.22,90.344,2107.39,14103.81,5777.16,272.8,1189.4,2395,61.85,60.05,96.907,2.08,111.93,-1.6475,13.84
06/01/15,Long,0.7772,0.7606,62.1,20.25,52.8899,1.2183,400.57,1002.93,90.144,2111.73,14299.45,5735.402,272,1188.3,2392,61.85,57.2,97.392,2.19,111.81,-1.6475,13.97
06/02/15,Long,0.7787,0.7772,60.1,19,47.8563,1.2751,396.45,999.87,89.915,2109.6,14201.63,5636.013,273.6,1194.1,2384,63.02,57.75,95.835,3.15,112.05,-1.625,14.24
06/03/15,Short,0.7688,0.7787,64.6,21.35,52.7572,1.3367,395.93,995.83,88.786,2114.07,14114.94,5583.578,272.65,1184.7,2388,63.33,57.95,95.465,2.93,112.03,-1.545,13.66
06/04/15,Short,0.7623,0.7688,70.4,27.1,73.4508,1.3833,392.65,988.05,90.427,2095.84,14127.01,5504.299,268.7,1174.9,2369,64.77,58.05,95.461,3.04,111.78,-1.5,14.71
06/05/15,Long,0.7703,0.7623,69.6,27.05,63.1671,1.3421,389,982.14,90.897,2092.83,13914.61,5498.457,269.25,1167.8,2357,64.45,58.1,96.306,3.34,111.37,-1.565,14.21
06/08/15,Short,0.7691,0.7703,66.8,25.25,68.507,1.3867,385.39,977.09,90.835,2079.28,14113.98,5498.457,269.65,1173.2,2342,64.34,58.1,95.299,3.67,111.53,-1.555,15.29
06/09/15,Long,0.7761,0.7691,68,25,52.6325,1.2954,383.87,971.09,91.898,2080.15,13861.96,5471.311,271.4,1177.3,2340,64.27,58.35,95.166,3.93,111.5,-1.55,14.47
06/10/15,Short,0.7755,0.7761,72,26.1,56.4404,1.3187,390.78,977.85,91.152,2105.2,13616.67,5478.631,274.7,1186.1,2336,65.39,59.5,94.646,4.56,111.93,-1.565,13.22
06/11/15,Short,0.7731,0.7755,74.5,27.5,77.1538,1.3926,393,976.78,89.666,2108.86,13743.25,5556.65,266.9,1179.9,2332,65.61,60.4,94.976,4.84,111.71,-1.53,12.85
06/12/15,Long,0.7766,0.7731,69.7,24.45,62.4445,1.3259,389.38,979.46,90.743,2094.11,13984,5545.253,267.8,1178.8,2326,65.13,60,94.972,4.42,111.68,-1.52,13.78
6/15/2015,Short,0.7752,0.7766,71.2,23.9,65.2888,1.333,383.02,970.51,92.854,2084.43,13622.76,5538.768,264.7,1185.3,2315,64.25,60.3,94.81,4.25,111.65,-1.53,15.39
6/16/2015,Short,0.7749,0.7752,72.8,24.8,69.8963,1.324,385.49,965.34,94.122,2096.29,13252.93,5535.793,261.55,1180.5,2306,62.91,60.4,94.999,3.4,111.63,-1.435,14.81
6/17/2015,Long,0.78,0.7749,72.9,24.65,67.5007,1.3433,383.74,969.4,93.287,2100.44,13414.83,5595.43,260.4,1176.4,2285,61.51,60.4,94.296,3.07,111.88,-1.38,14.5
6/18/2015,Short,0.7772,0.78,69.4,23,51.5033,1.2687,384.22,977.61,95.415,2121.24,13263.37,5524.892,260.6,1201.5,2269,61.77,60.15,94.042,3.35,112.05,-1.385,13.19
6/19/2015,Short,0.7728,0.7772,74.2,23.1,62.4815,1.2676,385.59,974.56,94.834,2109.99,13186.05,5596.994,256.9,1201.5,2265,61.36,60.2,94.085,3.57,112.07,-1.375,13.96
6/22/2015,Long,0.7736,0.7728,73.9,23.75,57.904,1.2933,394.25,987.3,91.362,2122.85,13383.68,5610.168,256.7,1183.7,2265,60.02,60.2,94.329,2.87,112.19,-1.385,12.74
